ID caso;Nombre Actividad;Inicio;Fin;Ejecutor
2581;Revisar cámaras;10-08-2021 11:23:44;10-08-2021 11:27:51;Nicolas
2581;Te atrapé;10-08-2021 11:27:51;10-08-2021 11:27:51;Nicolas
2581;Señal persona casa;10-08-2021 11:28:43;10-08-2021 11:29:03;Nicolas
2581;Clave digitada;10-08-2021 11:30:55;10-08-2021 11:30:55;Sistema
2582;Alarma domiciliaria;10-08-2021 12:02:56;10-08-2021 12:02:56;Sistema
2582;Revisar cámaras;10-08-2021 12:03:47;10-08-2021 12:05:50;Nicolas
2582;Registrar hecho fortuito;10-08-2021 12:05:50;10-08-2021 12:05:50;Nicolas
2582;Avisar hecho fortuito;10-08-2021 12:06:04;10-08-2021 12:08:26;Nicolas
2583;Alarma domiciliaria;10-08-2021 12:43:32;10-08-2021 12:43:32;Sistema
2583;Revisar cámaras;10-08-2021 12:44:17;10-08-2021 12:47:49;Nicolas
2583;Te atrapé;10-08-2021 12:47:49;10-08-2021 12:47:49;Nicolas
2583;Registrar intruso detectado;10-08-2021 12:48:27;10-08-2021 12:49:05;Nicolas
2583;Activar alarma casa;10-08-2021 12:49:32;10-08-2021 12:49:32;Nicolas
2583;Alertar móvil de seguridad;10-08-2021 12:49:53;10-08-2021 12:51:47;Nicolas
2583;Concurrir a casa afectada;10-08-2021 12:51:56;10-08-2021 13:30:28;Javier
2583;Contactar dueño casa;10-08-2021 13:30:46;10-08-2021 13:32:58;Javier
2583;Notificar llegada a central;10-08-2021 13:32:58;10-08-2021 13:34:14;Javier
2583;Revisar eventuales daños;10-08-2021 13:36:47;10-08-2021 13:57:15;Javier
2583;Notificar fin operativo;10-08-2021 13:59:35;10-08-2021 14:02:58;Javier
2583;Dar mensajes disuasivos;10-08-2021 12:51:57;10-08-2021 12:52:38;Nicolas
2584;Alarma domiciliaria;10-08-2021 13:22:33;10-08-2021 13:22:33;Sistema
2584;Revisar cámaras;10-08-2021 13:23:23;10-08-2021 13:28:23;Nicolas
2584;Registrar hecho no precisado;10-08-2021 13:28:23;10-08-2021 13:28:23;Nicolas
2584;Solicitar revisar alarma;10-08-2021 13:28:39;10-08-2021 13:32:13;Nicolas
2585;Alarma domiciliaria;10-08-2021 14:01:55;10-08-2021 14:01:55;Sistema
2585;Revisar cámaras;10-08-2021 14:02:26;10-08-2021 14:06:39;Nicolas
2585;Te atrapé;10-08-2021 14:06:39;10-08-2021 14:06:39;Nicolas
2585;Señal persona casa;10-08-2021 14:08:03;10-08-2021 14:08:24;Nicolas
2586;Alarma domiciliaria;10-08-2021 14:41:50;10-08-2021 14:41:50;Sistema
2586;Revisar cámaras;10-08-2021 14:42:33;10-08-2021 14:45:53;Nicolas
2586;Registrar hecho fortuito;10-08-2021 14:45:53;10-08-2021 14:45:53;Nicolas
2586;Avisar hecho fortuito;10-08-2021 14:46:09;10-08-2021 14:50:03;Nicolas
2587;Alarma domiciliaria;10-08-2021 07:37:40;10-08-2021 07:37:40;Sistema
2587;Revisar cámaras;10-08-2021 07:38:08;10-08-2021 07:43:08;Macarena
2587;Registrar hecho no precisado;10-08-2021 07:43:08;10-08-2021 07:43:08;Macarena
2587;Solicitar revisar alarma;10-08-2021 07:43:28;10-08-2021 07:47:05;Macarena
2588;Alarma domiciliaria;10-08-2021 08:30:07;10-08-2021 08:30:07;Sistema
2588;Revisar cámaras;10-08-2021 08:30:48;10-08-2021 08:35:34;Macarena
2588;Te atrapé;10-08-2021 08:35:34;10-08-2021 08:35:34;Macarena
2588;Registrar intruso detectado;10-08-2021 08:36:07;10-08-2021 08:37:16;Macarena
2588;Activar alarma casa;10-08-2021 08:37:36;10-08-2021 08:37:36;Macarena
2588;Alertar móvil de seguridad;10-08-2021 08:37:56;10-08-2021 08:40:13;Macarena
2588;Concurrir a casa afectada;10-08-2021 08:40:16;10-08-2021 09:03:53;Cristobal
2588;Contactar dueño casa;10-08-2021 09:04:24;10-08-2021 09:05:59;Cristobal
2588;Notificar llegada a central;10-08-2021 09:05:59;10-08-2021 09:07:12;Cristobal
2588;Revisar eventuales daños;10-08-2021 09:09:48;10-08-2021 09:28:49;Cristobal
2588;Notificar fin operativo;10-08-2021 09:31:31;10-08-2021 09:34:44;Cristobal
2588;Dar mensajes disuasivos;10-08-2021 08:40:22;10-08-2021 08:40:53;Macarena
2589;Alarma domiciliaria;10-08-2021 09:22:28;10-08-2021 09:22:28;Sistema
2589;Revisar cámaras;10-08-2021 09:23:15;10-08-2021 09:23:53;Macarena
2589;Registrar hecho fortuito;10-08-2021 09:23:53;10-08-2021 09:23:53;Macarena
2589;Avisar hecho fortuito;10-08-2021 09:24:06;10-08-2021 09:27:00;Macarena
2590;Alarma domiciliaria;10-08-2021 10:15:07;10-08-2021 10:15:07;Sistema
2590;Revisar cámaras;10-08-2021 10:15:24;10-08-2021 10:20:24;Macarena
2590;Registrar hecho no precisado;10-08-2021 10:20:24;10-08-2021 10:20:24;Macarena
2590;Solicitar revisar alarma;10-08-2021 10:20:41;10-08-2021 10:23:30;Macarena
2591;Alarma domiciliaria;10-08-2021 11:09:11;10-08-2021 11:09:11;Sistema
2591;Revisar cámaras;10-08-2021 11:09:42;10-08-2021 11:13:05;Macarena
2591;Registrar hecho fortuito;10-08-2021 11:13:05;10-08-2021 11:13:05;Macarena
2591;Avisar hecho fortuito;10-08-2021 11:13:21;10-08-2021 11:16:12;Macarena
2592;Alarma domiciliaria;10-08-2021 12:01:51;10-08-2021 12:01:51;Sistema
2592;Revisar cámaras;10-08-2021 12:02:44;10-08-2021 12:06:56;Macarena
2592;Registrar hecho fortuito;10-08-2021 12:06:56;10-08-2021 12:06:56;Macarena
2592;Avisar hecho fortuito;10-08-2021 12:07:18;10-08-2021 12:10:43;Macarena
2593;Alarma domiciliaria;10-08-2021 12:54:29;10-08-2021 12:54:29;Sistema
2593;Revisar cámaras;10-08-2021 12:55:20;10-08-2021 13:00:20;Macarena
2593;Registrar hecho no precisado;10-08-2021 13:00:20;10-08-2021 13:00:20;Macarena
2593;Solicitar revisar alarma;10-08-2021 13:00:32;10-08-2021 13:03:02;Macarena
2594;Alarma domiciliaria;10-08-2021 13:47:27;10-08-2021 13:47:27;Sistema
2594;Revisar cámaras;10-08-2021 13:47:36;10-08-2021 13:52:36;Macarena
2594;Registrar hecho no precisado;10-08-2021 13:52:36;10-08-2021 13:52:36;Macarena
2594;Solicitar revisar alarma;10-08-2021 13:52:57;10-08-2021 13:56:18;Macarena
2595;Alarma domiciliaria;10-08-2021 14:40:29;10-08-2021 14:40:29;Sistema
2595;Revisar cámaras;10-08-2021 14:40:53;10-08-2021 14:45:53;Macarena
2595;Registrar hecho no precisado;10-08-2021 14:45:53;10-08-2021 14:45:53;Macarena
2595;Solicitar revisar alarma;10-08-2021 14:46:16;10-08-2021 14:49:59;Macarena
2596;Alarma domiciliaria;11-08-2021 07:15:56;11-08-2021 07:15:56;Sistema
2596;Revisar cámaras;11-08-2021 07:16:21;11-08-2021 07:21:21;Bastian
2596;Registrar hecho no precisado;11-08-2021 07:21:21;11-08-2021 07:21:21;Bastian
2596;Solicitar revisar alarma;11-08-2021 07:21:44;11-08-2021 07:25:15;Bastian
2597;Alarma domiciliaria;11-08-2021 07:46:32;11-08-2021 07:46:32;Sistema
2597;Revisar cámaras;11-08-2021 07:47:04;11-08-2021 07:51:46;Bastian
2597;Registrar hecho fortuito;11-08-2021 07:51:46;11-08-2021 07:51:46;Bastian
2597;Avisar hecho fortuito;11-08-2021 07:52:10;11-08-2021 07:55:06;Bastian
2598;Alarma domiciliaria;11-08-2021 08:16:12;11-08-2021 08:16:12;Sistema
2598;Revisar cámaras;11-08-2021 08:16:29;11-08-2021 08:19:36;Bastian
2598;Registrar hecho fortuito;11-08-2021 08:19:36;11-08-2021 08:19:36;Bastian
2598;Avisar hecho fortuito;11-08-2021 08:19:53;11-08-2021 08:23:39;Bastian
2599;Alarma domiciliaria;11-08-2021 08:47:06;11-08-2021 08:47:06;Sistema
2599;Revisar cámaras;11-08-2021 08:47:53;11-08-2021 08:52:40;Bastian
2599;Te atrapé;11-08-2021 08:52:40;11-08-2021 08:52:40;Bastian
2599;Señal persona casa;11-08-2021 08:54:38;11-08-2021 08:55:02;Bastian
2600;Alarma domiciliaria;11-08-2021 09:16:17;11-08-2021 09:16:17;Sistema
2600;Revisar cámaras;11-08-2021 09:16:29;11-08-2021 09:21:29;Bastian
2600;Registrar hecho no precisado;11-08-2021 09:21:29;11-08-2021 09:21:29;Bastian
2600;Solicitar revisar alarma;11-08-2021 09:21:50;11-08-2021 09:25:20;Bastian
2601;Alarma domiciliaria;11-08-2021 09:46:58;11-08-2021 09:46:58;Sistema
2601;Revisar cámaras;11-08-2021 09:47:37;11-08-2021 09:52:37;Bastian
2601;Registrar hecho no precisado;11-08-2021 09:52:37;11-08-2021 09:52:37;Bastian
2601;Solicitar revisar alarma;11-08-2021 09:52:59;11-08-2021 09:56:07;Bastian
2602;Alarma domiciliaria;11-08-2021 10:16:29;11-08-2021 10:16:29;Sistema
2602;Revisar cámaras;11-08-2021 10:17:18;11-08-2021 10:22:18;Bastian
2602;Registrar hecho no precisado;11-08-2021 10:22:18;11-08-2021 10:22:18;Bastian
2602;Solicitar revisar alarma;11-08-2021 10:22:39;11-08-2021 10:25:44;Bastian
2603;Alarma domiciliaria;11-08-2021 10:47:04;11-08-2021 10:47:04;Sistema
2603;Revisar cámaras;11-08-2021 10:47:12;11-08-2021 10:51:45;Bastian
2603;Registrar hecho fortuito;11-08-2021 10:51:45;11-08-2021 10:51:45;Bastian
2603;Avisar hecho fortuito;11-08-2021 10:51:59;11-08-2021 10:56:01;Bastian
2604;Alarma domiciliaria;11-08-2021 11:17:03;11-08-2021 11:17:03;Sistema
2604;Revisar cámaras;11-08-2021 11:17:33;11-08-2021 11:19:08;Bastian
2604;Te atrapé;11-08-2021 11:19:08;11-08-2021 11:19:08;Bastian
2604;Señal persona casa;11-08-2021 11:20:34;11-08-2021 11:20:58;Bastian
2605;Alarma domiciliaria;11-08-2021 11:48:02;11-08-2021 11:48:02;Sistema
2605;Revisar cámaras;11-08-2021 11:48:41;11-08-2021 11:52:18;Bastian
2605;Te atrapé;11-08-2021 11:52:18;11-08-2021 11:52:18;Bastian
2605;Señal persona casa;11-08-2021 11:53:51;11-08-2021 11:54:12;Bastian
2605;Clave digitada;11-08-2021 11:56:00;11-08-2021 11:56:00;Sistema
2606;Alarma domiciliaria;11-08-2021 12:17:36;11-08-2021 12:17:36;Sistema
2606;Revisar cámaras;11-08-2021 12:17:47;11-08-2021 12:20:40;Bastian
2606;Te atrapé;11-08-2021 12:20:40;11-08-2021 12:20:40;Bastian
2606;Señal persona casa;11-08-2021 12:22:28;11-08-2021 12:22:51;Bastian
2607;Alarma domiciliaria;11-08-2021 12:47:39;11-08-2021 12:47:39;Sistema
2607;Revisar cámaras;11-08-2021 12:48:22;11-08-2021 12:51:58;Bastian
2607;Te atrapé;11-08-2021 12:51:58;11-08-2021 12:51:58;Bastian
2607;Señal persona casa;11-08-2021 12:53:57;11-08-2021 12:54:20;Bastian
2607;Clave digitada;11-08-2021 12:55:31;11-08-2021 12:55:31;Sistema
2608;Alarma domiciliaria;11-08-2021 13:18:00;11-08-2021 13:18:00;Sistema
2608;Revisar cámaras;11-08-2021 13:18:43;11-08-2021 13:22:38;Bastian
2608;Registrar hecho fortuito;11-08-2021 13:22:38;11-08-2021 13:22:38;Bastian
2608;Avisar hecho fortuito;11-08-2021 13:22:58;11-08-2021 13:26:37;Bastian
2609;Alarma domiciliaria;11-08-2021 13:48:12;11-08-2021 13:48:12;Sistema
2609;Revisar cámaras;11-08-2021 13:48:46;11-08-2021 13:53:46;Bastian
2609;Registrar hecho no precisado;11-08-2021 13:53:46;11-08-2021 13:53:46;Bastian
2609;Solicitar revisar alarma;11-08-2021 13:54:07;11-08-2021 13:57:32;Bastian
2610;Alarma domiciliaria;11-08-2021 14:18:40;11-08-2021 14:18:40;Sistema
2610;Revisar cámaras;11-08-2021 14:19:26;11-08-2021 14:21:24;Bastian
2610;Registrar hecho fortuito;11-08-2021 14:21:24;11-08-2021 14:21:24;Bastian
2610;Avisar hecho fortuito;11-08-2021 14:21:41;11-08-2021 14:25:17;Bastian
2611;Alarma domiciliaria;11-08-2021 14:48:09;11-08-2021 14:48:09;Sistema
2611;Revisar cámaras;11-08-2021 14:48:56;11-08-2021 14:53:56;Bastian
2611;Registrar hecho no precisado;11-08-2021 14:53:56;11-08-2021 14:53:56;Bastian
2611;Solicitar revisar alarma;11-08-2021 14:54:18;11-08-2021 14:57:22;Bastian
2612;Alarma domiciliaria;11-08-2021 08:04:19;11-08-2021 08:04:19;Sistema
2612;Revisar cámaras;11-08-2021 08:04:29;11-08-2021 08:09:29;Nicolas
2612;Registrar hecho no precisado;11-08-2021 08:09:29;11-08-2021 08:09:29;Nicolas
2612;Solicitar revisar alarma;11-08-2021 08:09:53;11-08-2021 08:12:27;Nicolas
2613;Alarma domiciliaria;11-08-2021 09:23:44;11-08-2021 09:23:44;Sistema
2613;Revisar cámaras;11-08-2021 09:24:31;11-08-2021 09:28:24;Nicolas
2613;Registrar hecho fortuito;11-08-2021 09:28:24;11-08-2021 09:28:24;Nicolas
2613;Avisar hecho fortuito;11-08-2021 09:28:40;11-08-2021 09:31:33;Nicolas
2614;Alarma domiciliaria;11-08-2021 10:42:57;11-08-2021 10:42:57;Sistema
2614;Revisar cámaras;11-08-2021 10:43:22;11-08-2021 10:44:56;Nicolas
2614;Te atrapé;11-08-2021 10:44:56;11-08-2021 10:44:56;Nicolas
2614;Señal persona casa;11-08-2021 10:46:00;11-08-2021 10:46:28;Nicolas
2614;Clave digitada;11-08-2021 10:47:53;11-08-2021 10:47:53;Sistema
2615;Alarma domiciliaria;11-08-2021 12:02:43;11-08-2021 12:02:43;Sistema
2615;Revisar cámaras;11-08-2021 12:02:52;11-08-2021 12:06:09;Nicolas
2615;Registrar hecho fortuito;11-08-2021 12:06:09;11-08-2021 12:06:09;Nicolas
2615;Avisar hecho fortuito;11-08-2021 12:06:25;11-08-2021 12:09:28;Nicolas
2616;Alarma domiciliaria;11-08-2021 13:22:31;11-08-2021 13:22:31;Sistema
2616;Revisar cámaras;11-08-2021 13:23:13;11-08-2021 13:25:45;Nicolas
2616;Te atrapé;11-08-2021 13:25:45;11-08-2021 13:25:45;Nicolas
2616;Registrar intruso detectado;11-08-2021 13:26:42;11-08-2021 13:27:50;Nicolas
2616;Activar alarma casa;11-08-2021 13:28:19;11-08-2021 13:28:19;Nicolas
2616;Alertar móvil de seguridad;11-08-2021 13:28:40;11-08-2021 13:30:47;Nicolas
2616;Concurrir a casa afectada;11-08-2021 13:30:50;11-08-2021 14:02:49;Tamara
2616;Contactar dueño casa;11-08-2021 14:02:59;11-08-2021 14:04:46;Tamara
2616;Notificar llegada a central;11-08-2021 14:04:46;11-08-2021 14:05:25;Tamara
2616;Revisar eventuales daños;11-08-2021 14:08:03;11-08-2021 14:23:46;Tamara
2616;Notificar fin operativo;11-08-2021 14:26:11;11-08-2021 14:30:09;Tamara
2616;Dar mensajes disuasivos;11-08-2021 13:31:02;11-08-2021 13:32:02;Nicolas
2616;Activar alarma comunitaria;11-08-2021 13:32:11;11-08-2021 13:32:11;Nicolas
2616;Escalar alerta móvil;11-08-2021 13:32:36;11-08-2021 13:33:04;Nicolas
2616;Contactar seguridad ciudadana;11-08-2021 13:34:01;11-08-2021 13:39:18;Nicolas
2616;Continuar disuasión y monitorear cámaras;11-08-2021 13:39:18;11-08-2021 14:04:46;Nicolas
2617;Alarma domiciliaria;11-08-2021 14:43:31;11-08-2021 14:43:31;Sistema
2617;Revisar cámaras;11-08-2021 14:43:56;11-08-2021 14:45:44;Nicolas
2617;Registrar hecho fortuito;11-08-2021 14:45:44;11-08-2021 14:45:44;Nicolas
2617;Avisar hecho fortuito;11-08-2021 14:46:00;11-08-2021 14:49:46;Nicolas
2618;Alarma domiciliaria;11-08-2021 07:22:12;11-08-2021 07:22:12;Sistema
2618;Revisar cámaras;11-08-2021 07:22:25;11-08-2021 07:23:49;Macarena
2618;Registrar hecho fortuito;11-08-2021 07:23:49;11-08-2021 07:23:49;Macarena
2618;Avisar hecho fortuito;11-08-2021 07:24:06;11-08-2021 07:27:50;Macarena
2619;Alarma domiciliaria;11-08-2021 07:59:15;11-08-2021 07:59:15;Sistema
2619;Revisar cámaras;11-08-2021 07:59:55;11-08-2021 08:04:55;Macarena
2619;Registrar hecho no precisado;11-08-2021 08:04:55;11-08-2021 08:04:55;Macarena
2619;Solicitar revisar alarma;11-08-2021 08:05:12;11-08-2021 08:08:52;Macarena
2620;Alarma domiciliaria;11-08-2021 08:35:52;11-08-2021 08:35:52;Sistema
2620;Revisar cámaras;11-08-2021 08:36:45;11-08-2021 08:38:59;Macarena
2620;Te atrapé;11-08-2021 08:38:59;11-08-2021 08:38:59;Macarena
2620;Señal persona casa;11-08-2021 08:40:45;11-08-2021 08:41:11;Macarena
2620;Clave digitada;11-08-2021 08:42:15;11-08-2021 08:42:15;Sistema
2621;Alarma domiciliaria;11-08-2021 09:13:24;11-08-2021 09:13:24;Sistema
2621;Revisar cámaras;11-08-2021 09:14:05;11-08-2021 09:19:05;Macarena
2621;Registrar hecho no precisado;11-08-2021 09:19:05;11-08-2021 09:19:05;Macarena
2621;Solicitar revisar alarma;11-08-2021 09:19:27;11-08-2021 09:22:15;Macarena
2622;Alarma domiciliaria;11-08-2021 09:49:30;11-08-2021 09:49:30;Sistema
2622;Revisar cámaras;11-08-2021 09:50:08;11-08-2021 09:52:21;Macarena
2622;Te atrapé;11-08-2021 09:52:21;11-08-2021 09:52:21;Macarena
2622;Señal persona casa;11-08-2021 09:53:31;11-08-2021 09:54:01;Macarena
2622;Clave digitada;11-08-2021 09:54:58;11-08-2021 09:54:58;Sistema
2623;Alarma domiciliaria;11-08-2021 10:26:38;11-08-2021 10:26:38;Sistema
2623;Revisar cámaras;11-08-2021 10:27:13;11-08-2021 10:31:00;Macarena
2623;Te atrapé;11-08-2021 10:31:00;11-08-2021 10:31:00;Macarena
2623;Señal persona casa;11-08-2021 10:32:45;11-08-2021 10:33:06;Macarena
2623;Clave digitada;11-08-2021 10:35:19;11-08-2021 10:35:19;Sistema
2624;Alarma domiciliaria;11-08-2021 11:03:40;11-08-2021 11:03:40;Sistema
2624;Revisar cámaras;11-08-2021 11:04:02;11-08-2021 11:07:48;Macarena
2624;Registrar hecho fortuito;11-08-2021 11:07:48;11-08-2021 11:07:48;Macarena
2624;Avisar hecho fortuito;11-08-2021 11:08:12;11-08-2021 11:11:38;Macarena
2625;Alarma domiciliaria;11-08-2021 11:40:13;11-08-2021 11:40:13;Sistema
2625;Revisar cámaras;11-08-2021 11:40:36;11-08-2021 11:45:36;Macarena
2625;Registrar hecho no precisado;11-08-2021 11:45:36;11-08-2021 11:45:36;Macarena
2625;Solicitar revisar alarma;11-08-2021 11:45:59;11-08-2021 11:48:49;Macarena
2626;Alarma domiciliaria;11-08-2021 12:17:23;11-08-2021 12:17:23;Sistema
2626;Revisar cámaras;11-08-2021 12:18:09;11-08-2021 12:23:00;Macarena
2626;Registrar hecho fortuito;11-08-2021 12:23:00;11-08-2021 12:23:00;Macarena
2626;Avisar hecho fortuito;11-08-2021 12:23:18;11-08-2021 12:25:45;Macarena
2627;Alarma domiciliaria;11-08-2021 12:54:36;11-08-2021 12:54:36;Sistema
2627;Revisar cámaras;11-08-2021 12:54:56;11-08-2021 12:59:54;Macarena
2627;Te atrapé;11-08-2021 12:59:54;11-08-2021 12:59:54;Macarena
2627;Señal persona casa;11-08-2021 13:01:31;11-08-2021 13:02:00;Macarena
2628;Alarma domiciliaria;11-08-2021 13:31:40;11-08-2021 13:31:40;Sistema
2628;Revisar cámaras;11-08-2021 13:32:05;11-08-2021 13:32:55;Macarena
2628;Registrar hecho fortuito;11-08-2021 13:32:55;11-08-2021 13:32:55;Macarena
2628;Avisar hecho fortuito;11-08-2021 13:33:17;11-08-2021 13:35:37;Macarena
2629;Alarma domiciliaria;11-08-2021 14:07:41;11-08-2021 14:07:41;Sistema
2629;Revisar cámaras;11-08-2021 14:07:54;11-08-2021 14:09:01;Macarena
2629;Registrar hecho fortuito;11-08-2021 14:09:01;11-08-2021 14:09:01;Macarena
2629;Avisar hecho fortuito;11-08-2021 14:09:20;11-08-2021 14:12:05;Macarena
2630;Alarma domiciliaria;11-08-2021 14:44:57;11-08-2021 14:44:57;Sistema
2630;Revisar cámaras;11-08-2021 14:45:19;11-08-2021 14:47:59;Macarena
2630;Registrar hecho fortuito;11-08-2021 14:47:59;11-08-2021 14:47:59;Macarena
2630;Avisar hecho fortuito;11-08-2021 14:48:21;11-08-2021 14:52:03;Macarena
2631;Alarma domiciliaria;12-08-2021 07:53:07;12-08-2021 07:53:07;Sistema
2631;Revisar cámaras;12-08-2021 07:53:23;12-08-2021 07:55:23;Bastian
2631;Registrar hecho fortuito;12-08-2021 07:55:23;12-08-2021 07:55:23;Bastian
2631;Avisar hecho fortuito;12-08-2021 07:55:42;12-08-2021 07:58:35;Bastian
2632;Alarma domiciliaria;12-08-2021 09:01:22;12-08-2021 09:01:22;Sistema
2632;Revisar cámaras;12-08-2021 09:01:32;12-08-2021 09:04:41;Bastian
2632;Registrar hecho fortuito;12-08-2021 09:04:41;12-08-2021 09:04:41;Bastian
2632;Avisar hecho fortuito;12-08-2021 09:05:03;12-08-2021 09:07:31;Bastian
2633;Alarma domiciliaria;12-08-2021 10:10:50;12-08-2021 10:10:50;Sistema
2633;Revisar cámaras;12-08-2021 10:11:30;12-08-2021 10:12:57;Bastian
2633;Registrar hecho fortuito;12-08-2021 10:12:57;12-08-2021 10:12:57;Bastian
2633;Avisar hecho fortuito;12-08-2021 10:13:18;12-08-2021 10:16:04;Bastian
2634;Alarma domiciliaria;12-08-2021 11:18:41;12-08-2021 11:18:41;Sistema
2634;Revisar cámaras;12-08-2021 11:19:26;12-08-2021 11:24:26;Bastian
2634;Registrar hecho no precisado;12-08-2021 11:24:26;12-08-2021 11:24:26;Bastian
2634;Solicitar revisar alarma;12-08-2021 11:24:41;12-08-2021 11:27:26;Bastian
2635;Alarma domiciliaria;12-08-2021 12:26:45;12-08-2021 12:26:45;Sistema
2635;Revisar cámaras;12-08-2021 12:27:15;12-08-2021 12:30:28;Bastian
2635;Te atrapé;12-08-2021 12:30:28;12-08-2021 12:30:28;Bastian
2635;Señal persona casa;12-08-2021 12:31:18;12-08-2021 12:31:47;Bastian
2635;Clave digitada;12-08-2021 12:32:11;12-08-2021 12:32:11;Sistema
2636;Alarma domiciliaria;12-08-2021 13:34:56;12-08-2021 13:34:56;Sistema
2636;Revisar cámaras;12-08-2021 13:35:47;12-08-2021 13:39:10;Bastian
2636;Te atrapé;12-08-2021 13:39:10;12-08-2021 13:39:10;Bastian
2636;Señal persona casa;12-08-2021 13:40:43;12-08-2021 13:41:11;Bastian
2636;Clave digitada;12-08-2021 13:44:18;12-08-2021 13:44:18;Sistema
2637;Alarma domiciliaria;12-08-2021 14:44:29;12-08-2021 14:44:29;Sistema
2637;Revisar cámaras;12-08-2021 14:45:17;12-08-2021 14:50:17;Bastian
2637;Registrar hecho no precisado;12-08-2021 14:50:17;12-08-2021 14:50:17;Bastian
2637;Solicitar revisar alarma;12-08-2021 14:50:39;12-08-2021 14:53:38;Bastian
2638;Alarma domiciliaria;12-08-2021 07:19:19;12-08-2021 07:19:19;Sistema
2638;Revisar cámaras;12-08-2021 07:20:02;12-08-2021 07:24:15;Nicolas
2638;Registrar hecho fortuito;12-08-2021 07:24:15;12-08-2021 07:24:15;Nicolas
2638;Avisar hecho fortuito;12-08-2021 07:24:31;12-08-2021 07:26:42;Nicolas
2639;Alarma domiciliaria;12-08-2021 07:54:22;12-08-2021 07:54:22;Sistema
2639;Revisar cámaras;12-08-2021 07:54:35;12-08-2021 07:56:52;Nicolas
2639;Te atrapé;12-08-2021 07:56:52;12-08-2021 07:56:52;Nicolas
2639;Señal persona casa;12-08-2021 07:58:24;12-08-2021 07:58:45;Nicolas
2639;Clave digitada;12-08-2021 07:59:50;12-08-2021 07:59:50;Sistema
2640;Alarma domiciliaria;12-08-2021 08:27:48;12-08-2021 08:27:48;Sistema
2640;Revisar cámaras;12-08-2021 08:28:26;12-08-2021 08:32:48;Nicolas
2640;Te atrapé;12-08-2021 08:32:48;12-08-2021 08:32:48;Nicolas
2640;Señal persona casa;12-08-2021 08:33:49;12-08-2021 08:34:08;Nicolas
2640;Clave digitada;12-08-2021 08:37:37;12-08-2021 08:37:37;Sistema
2641;Alarma domiciliaria;12-08-2021 09:01:07;12-08-2021 09:01:07;Sistema
2641;Revisar cámaras;12-08-2021 09:01:15;12-08-2021 09:05:53;Nicolas
2641;Te atrapé;12-08-2021 09:05:53;12-08-2021 09:05:53;Nicolas
2641;Señal persona casa;12-08-2021 09:07:41;12-08-2021 09:08:07;Nicolas
2641;Clave digitada;12-08-2021 09:11:06;12-08-2021 09:11:06;Sistema
2642;Alarma domiciliaria;12-08-2021 09:35:04;12-08-2021 09:35:04;Sistema
2642;Revisar cámaras;12-08-2021 09:35:55;12-08-2021 09:40:55;Nicolas
2642;Registrar hecho no precisado;12-08-2021 09:40:55;12-08-2021 09:40:55;Nicolas
2642;Solicitar revisar alarma;12-08-2021 09:41:17;12-08-2021 09:44:36;Nicolas
2643;Alarma domiciliaria;12-08-2021 10:08:43;12-08-2021 10:08:43;Sistema
2643;Revisar cámaras;12-08-2021 10:09:25;12-08-2021 10:14:25;Nicolas
2643;Registrar hecho no precisado;12-08-2021 10:14:25;12-08-2021 10:14:25;Nicolas
2643;Solicitar revisar alarma;12-08-2021 10:14:44;12-08-2021 10:17:59;Nicolas
2644;Alarma domiciliaria;12-08-2021 10:43:53;12-08-2021 10:43:53;Sistema
2644;Revisar cámaras;12-08-2021 10:44:20;12-08-2021 10:49:20;Nicolas
2644;Registrar hecho no precisado;12-08-2021 10:49:20;12-08-2021 10:49:20;Nicolas
2644;Solicitar revisar alarma;12-08-2021 10:49:43;12-08-2021 10:52:36;Nicolas
2645;Alarma domiciliaria;12-08-2021 11:18:30;12-08-2021 11:18:30;Sistema
2645;Revisar cámaras;12-08-2021 11:18:48;12-08-2021 11:22:35;Nicolas
2645;Registrar hecho fortuito;12-08-2021 11:22:35;12-08-2021 11:22:35;Nicolas
2645;Avisar hecho fortuito;12-08-2021 11:22:48;12-08-2021 11:25:42;Nicolas
2646;Alarma domiciliaria;12-08-2021 11:52:53;12-08-2021 11:52:53;Sistema
2646;Revisar cámaras;12-08-2021 11:53:18;12-08-2021 11:55:33;Nicolas
2646;Registrar hecho fortuito;12-08-2021 11:55:33;12-08-2021 11:55:33;Nicolas
2646;Avisar hecho fortuito;12-08-2021 11:55:55;12-08-2021 11:58:14;Nicolas
2647;Alarma domiciliaria;12-08-2021 12:27:33;12-08-2021 12:27:33;Sistema
2647;Revisar cámaras;12-08-2021 12:27:58;12-08-2021 12:31:43;Nicolas
2647;Te atrapé;12-08-2021 12:31:43;12-08-2021 12:31:43;Nicolas
2647;Señal persona casa;12-08-2021 12:33:23;12-08-2021 12:33:50;Nicolas
2647;Clave digitada;12-08-2021 12:37:11;12-08-2021 12:37:11;Sistema
2648;Alarma domiciliaria;12-08-2021 13:01:37;12-08-2021 13:01:37;Sistema
2648;Revisar cámaras;12-08-2021 13:01:59;12-08-2021 13:04:54;Nicolas
2648;Te atrapé;12-08-2021 13:04:54;12-08-2021 13:04:54;Nicolas
2648;Señal persona casa;12-08-2021 13:05:46;12-08-2021 13:06:11;Nicolas
2648;Clave digitada;12-08-2021 13:08:49;12-08-2021 13:08:49;Sistema
