ID caso;Nombre Actividad;Inicio;Fin;Ejecutor
1036;Alertar móvil de seguridad;2021-07-19 00:53:09;2021-07-19 00:54:44;Sergio
1036;Concurrir a casa afectada;2021-07-19 00:54:51;2021-07-19 01:06:46;Francesco
1036;Contactar dueño casa;2021-07-19 01:07:01;2021-07-19 01:08:49;Francesco
1036;Notificar llegada a central;2021-07-19 01:08:49;2021-07-19 01:09:55;Francesco
1036;Revisar eventuales daños;2021-07-19 01:12:08;2021-07-19 01:33:09;Francesco
1036;Notificar fin operativo;2021-07-19 01:35:58;2021-07-19 01:39:35;Francesco
1036;Dar mensajes disuasivos;2021-07-19 00:54:57;2021-07-19 00:57:15;Sergio
1036;Activar alarma comunitaria;2021-07-19 00:57:25;2021-07-19 00:57:25;Sergio
1036;Escalar alerta móvil;2021-07-19 00:57:54;2021-07-19 00:58:14;Sergio
1036;Contactar seguridad ciudadana;2021-07-19 00:59:14;2021-07-19 00:59:44;Sergio
1036;Continuar disuasión y monitorear cámaras;2021-07-19 00:59:44;2021-07-19 01:08:49;Sergio
1037;Alarma domiciliaria;2021-07-19 02:44:57;2021-07-19 02:44:57;Sistema
1037;Revisar cámaras;2021-07-19 02:45:06;2021-07-19 02:50:06;Sergio
1037;Registrar hecho no precisado;2021-07-19 02:50:06;2021-07-19 02:50:06;Sergio
1037;Solicitar revisar alarma;2021-07-19 02:50:27;2021-07-19 02:51:36;Sergio
1038;Alarma domiciliaria;2021-07-19 04:44:43;2021-07-19 04:44:43;Sistema
1038;Revisar cámaras;2021-07-19 04:45:21;2021-07-19 04:50:21;Sergio
1038;Registrar hecho no precisado;2021-07-19 04:50:21;2021-07-19 04:50:21;Sergio
1038;Solicitar revisar alarma;2021-07-19 04:50:34;2021-07-19 04:51:49;Sergio
1039;Alarma domiciliaria;2021-07-19 06:44:03;2021-07-19 06:44:03;Sistema
1039;Revisar cámaras;2021-07-19 06:44:26;2021-07-19 06:49:09;Sergio
1039;Registrar hecho fortuito;2021-07-19 06:49:09;2021-07-19 06:49:09;Sergio
1039;Avisar hecho fortuito;2021-07-19 06:49:22;2021-07-19 06:52:41;Sergio
1040;Alarma domiciliaria;2021-07-19 00:45:41;2021-07-19 00:45:41;Sistema
1040;Revisar cámaras;2021-07-19 00:46:33;2021-07-19 00:48:14;Jose
1040;Te atrapé;2021-07-19 00:48:14;2021-07-19 00:48:14;Jose
1040;Registrar intruso detectado;2021-07-19 00:48:35;2021-07-19 00:49:26;Jose
1040;Activar alarma casa;2021-07-19 00:49:40;2021-07-19 00:49:40;Jose
1040;Alertar móvil de seguridad;2021-07-19 00:51:58;2021-07-19 00:54:33;Jose
1040;Concurrir a casa afectada;2021-07-19 00:54:37;2021-07-19 01:03:23;Pedro
1040;Contactar dueño casa;2021-07-19 01:03:37;2021-07-19 01:06:40;Pedro
1040;Notificar llegada a central;2021-07-19 01:06:40;2021-07-19 01:07:42;Pedro
1040;Revisar eventuales daños;2021-07-19 01:09:42;2021-07-19 01:24:51;Pedro
1040;Notificar fin operativo;2021-07-19 01:27:41;2021-07-19 01:31:30;Pedro
1040;Dar mensajes disuasivos;2021-07-19 00:54:43;2021-07-19 00:56:16;Jose
1041;Alarma domiciliaria;2021-07-19 02:46:05;2021-07-19 02:46:05;Sistema
1041;Revisar cámaras;2021-07-19 02:46:25;2021-07-19 02:49:48;Jose
1041;Te atrapé;2021-07-19 02:49:48;2021-07-19 02:49:48;Jose
1041;Señal persona casa;2021-07-19 02:51:33;2021-07-19 02:51:57;Jose
1041;Clave digitada;2021-07-19 02:54:03;2021-07-19 02:54:03;Sistema
1042;Alarma domiciliaria;2021-07-19 04:46:05;2021-07-19 04:46:05;Sistema
1042;Revisar cámaras;2021-07-19 04:46:59;2021-07-19 04:48:40;Jose
1042;Te atrapé;2021-07-19 04:48:40;2021-07-19 04:48:40;Jose
1042;Registrar intruso detectado;2021-07-19 04:49:22;2021-07-19 04:49:50;Jose
1042;Activar alarma casa;2021-07-19 04:50:13;2021-07-19 04:50:13;Jose
1042;Alertar móvil de seguridad;2021-07-19 04:52:23;2021-07-19 04:54:07;Jose
1042;Concurrir a casa afectada;2021-07-19 04:54:11;2021-07-19 05:00:51;Sofia
1042;Contactar dueño casa;2021-07-19 05:01:08;2021-07-19 05:03:08;Sofia
1042;Notificar llegada a central;2021-07-19 05:03:08;2021-07-19 05:04:24;Sofia
1042;Revisar eventuales daños;2021-07-19 05:07:03;2021-07-19 05:22:24;Sofia
1042;Notificar fin operativo;2021-07-19 05:25:20;2021-07-19 05:28:38;Sofia
1042;Dar mensajes disuasivos;2021-07-19 04:54:24;2021-07-19 04:56:08;Jose
1042;Activar alarma comunitaria;2021-07-19 04:56:14;2021-07-19 04:56:14;Jose
1042;Escalar alerta móvil;2021-07-19 04:56:43;2021-07-19 04:57:03;Jose
1042;Contactar seguridad ciudadana;2021-07-19 04:57:46;2021-07-19 04:58:06;Jose
1042;Continuar disuasión y monitorear cámaras;2021-07-19 04:58:06;2021-07-19 05:03:08;Jose
1043;Alarma domiciliaria;2021-07-19 06:46:53;2021-07-19 06:46:53;Sistema
1043;Revisar cámaras;2021-07-19 06:47:12;2021-07-19 06:52:12;Jose
1043;Registrar hecho no precisado;2021-07-19 06:52:12;2021-07-19 06:52:12;Jose
1043;Solicitar revisar alarma;2021-07-19 06:52:30;2021-07-19 06:53:55;Jose
1044;Alarma domiciliaria;2021-07-19 00:21:04;2021-07-19 00:21:04;Sistema
1044;Revisar cámaras;2021-07-19 00:21:15;2021-07-19 00:24:52;Ignacio
1044;Registrar hecho fortuito;2021-07-19 00:24:52;2021-07-19 00:24:52;Ignacio
1044;Avisar hecho fortuito;2021-07-19 00:25:05;2021-07-19 00:27:17;Ignacio
1045;Alarma domiciliaria;2021-07-19 01:57:27;2021-07-19 01:57:27;Sistema
1045;Revisar cámaras;2021-07-19 01:57:39;2021-07-19 02:02:39;Ignacio
1045;Registrar hecho no precisado;2021-07-19 02:02:39;2021-07-19 02:02:39;Ignacio
1045;Solicitar revisar alarma;2021-07-19 02:02:56;2021-07-19 02:04:06;Ignacio
1046;Alarma domiciliaria;2021-07-19 03:34:02;2021-07-19 03:34:02;Sistema
1046;Revisar cámaras;2021-07-19 03:34:51;2021-07-19 03:39:51;Ignacio
1046;Registrar hecho no precisado;2021-07-19 03:39:51;2021-07-19 03:39:51;Ignacio
1046;Solicitar revisar alarma;2021-07-19 03:40:04;2021-07-19 03:41:21;Ignacio
1047;Alarma domiciliaria;2021-07-19 05:10:04;2021-07-19 05:10:04;Sistema
1047;Revisar cámaras;2021-07-19 05:10:31;2021-07-19 05:15:18;Ignacio
1047;Te atrapé;2021-07-19 05:15:18;2021-07-19 05:15:18;Ignacio
1047;Registrar intruso detectado;2021-07-19 05:16:01;2021-07-19 05:16:32;Ignacio
1047;Activar alarma casa;2021-07-19 05:17:00;2021-07-19 05:17:00;Ignacio
1047;Alertar móvil de seguridad;2021-07-19 05:18:55;2021-07-19 05:20:47;Ignacio
1047;Concurrir a casa afectada;2021-07-19 05:20:56;2021-07-19 05:29:26;Sebastian
1047;Contactar dueño casa;2021-07-19 05:29:49;2021-07-19 05:31:42;Sebastian
1047;Notificar llegada a central;2021-07-19 05:31:42;2021-07-19 05:32:47;Sebastian
1047;Revisar eventuales daños;2021-07-19 05:34:19;2021-07-19 05:51:34;Sebastian
1047;Notificar fin operativo;2021-07-19 05:54:00;2021-07-19 05:57:47;Sebastian
1047;Dar mensajes disuasivos;2021-07-19 05:20:57;2021-07-19 05:23:25;Ignacio
1047;Activar alarma comunitaria;2021-07-19 05:23:32;2021-07-19 05:23:32;Ignacio
1047;Escalar alerta móvil;2021-07-19 05:23:57;2021-07-19 05:24:22;Ignacio
1047;Contactar seguridad ciudadana;2021-07-19 05:25:28;2021-07-19 05:26:08;Ignacio
1047;Continuar disuasión y monitorear cámaras;2021-07-19 05:26:08;2021-07-19 05:31:42;Ignacio
1048;Alarma domiciliaria;2021-07-19 06:45:46;2021-07-19 06:45:46;Sistema
1048;Revisar cámaras;2021-07-19 06:46:19;2021-07-19 06:51:19;Ignacio
1048;Registrar hecho no precisado;2021-07-19 06:51:19;2021-07-19 06:51:19;Ignacio
1048;Solicitar revisar alarma;2021-07-19 06:51:42;2021-07-19 06:53:21;Ignacio
1049;Alarma domiciliaria;2021-07-20 00:44:53;2021-07-20 00:44:53;Sistema
1049;Revisar cámaras;2021-07-20 00:45:25;2021-07-20 00:48:29;Pablo
1049;Registrar hecho fortuito;2021-07-20 00:48:29;2021-07-20 00:48:29;Pablo
1049;Avisar hecho fortuito;2021-07-20 00:48:43;2021-07-20 00:53:15;Pablo
1050;Alarma domiciliaria;2021-07-20 02:43:57;2021-07-20 02:43:57;Sistema
1050;Revisar cámaras;2021-07-20 02:44:50;2021-07-20 02:49:24;Pablo
1050;Te atrapé;2021-07-20 02:49:24;2021-07-20 02:49:24;Pablo
1050;Registrar intruso detectado;2021-07-20 02:49:35;2021-07-20 02:50:27;Pablo
1050;Activar alarma casa;2021-07-20 02:50:34;2021-07-20 02:50:34;Pablo
1050;Alertar móvil de seguridad;2021-07-20 02:52:33;2021-07-20 02:54:32;Pablo
1050;Concurrir a casa afectada;2021-07-20 02:54:43;2021-07-20 03:03:27;Josefa
1050;Contactar dueño casa;2021-07-20 03:04:01;2021-07-20 03:05:40;Josefa
1050;Notificar llegada a central;2021-07-20 03:05:40;2021-07-20 03:06:19;Josefa
1050;Revisar eventuales daños;2021-07-20 03:08:01;2021-07-20 03:25:51;Josefa
1050;Notificar fin operativo;2021-07-20 03:28:52;2021-07-20 03:32:49;Josefa
1050;Dar mensajes disuasivos;2021-07-20 02:54:49;2021-07-20 02:57:22;Pablo
1050;Activar alarma comunitaria;2021-07-20 02:57:32;2021-07-20 02:57:32;Pablo
1050;Escalar alerta móvil;2021-07-20 02:57:50;2021-07-20 02:58:18;Pablo
1050;Contactar seguridad ciudadana;2021-07-20 02:58:51;2021-07-20 02:59:35;Pablo
1050;Continuar disuasión y monitorear cámaras;2021-07-20 02:59:35;2021-07-20 03:05:40;Pablo
1051;Alarma domiciliaria;2021-07-20 04:43:52;2021-07-20 04:43:52;Sistema
1051;Revisar cámaras;2021-07-20 04:44:28;2021-07-20 04:49:28;Pablo
1051;Registrar hecho no precisado;2021-07-20 04:49:28;2021-07-20 04:49:28;Pablo
1051;Solicitar revisar alarma;2021-07-20 04:49:50;2021-07-20 04:51:25;Pablo
1052;Alarma domiciliaria;2021-07-20 06:43:19;2021-07-20 06:43:19;Sistema
1052;Revisar cámaras;2021-07-20 06:43:57;2021-07-20 06:48:57;Pablo
1052;Registrar hecho no precisado;2021-07-20 06:48:57;2021-07-20 06:48:57;Pablo
1052;Solicitar revisar alarma;2021-07-20 06:49:12;2021-07-20 06:50:33;Pablo
1053;Alarma domiciliaria;2021-07-20 02:45:00;2021-07-20 02:45:00;Sistema
1053;Revisar cámaras;2021-07-20 02:45:14;2021-07-20 02:49:28;Catalina
1053;Registrar hecho fortuito;2021-07-20 02:49:28;2021-07-20 02:49:28;Catalina
1053;Avisar hecho fortuito;2021-07-20 02:49:49;2021-07-20 02:53:36;Catalina
1054;Alarma domiciliaria;2021-07-20 06:45:33;2021-07-20 06:45:33;Sistema
1054;Revisar cámaras;2021-07-20 06:45:59;2021-07-20 06:50:59;Catalina
1054;Registrar hecho no precisado;2021-07-20 06:50:59;2021-07-20 06:50:59;Catalina
1054;Solicitar revisar alarma;2021-07-20 06:51:18;2021-07-20 06:52:43;Catalina
1055;Alarma domiciliaria;2021-07-20 06:45:01;2021-07-20 06:45:01;Sistema
1055;Revisar cámaras;2021-07-20 06:45:38;2021-07-20 06:49:51;Lorenzo
1055;Te atrapé;2021-07-20 06:49:51;2021-07-20 06:49:51;Lorenzo
1055;Señal persona casa;2021-07-20 06:51:01;2021-07-20 06:51:21;Lorenzo
1055;Clave digitada;2021-07-20 06:52:24;2021-07-20 06:52:24;Sistema
1056;Alarma domiciliaria;2021-07-20 06:44:18;2021-07-20 06:44:18;Sistema
1056;Revisar cámaras;2021-07-20 06:45:05;2021-07-20 06:46:57;Alexander
1056;Te atrapé;2021-07-20 06:46:57;2021-07-20 06:46:57;Alexander
1056;Señal persona casa;2021-07-20 06:49:00;2021-07-20 06:49:27;Alexander
1056;Clave digitada;2021-07-20 06:51:39;2021-07-20 06:51:39;Sistema
1057;Alarma domiciliaria;2021-07-20 00:20:58;2021-07-20 00:20:58;Sistema
1057;Revisar cámaras;2021-07-20 00:21:42;2021-07-20 00:26:39;Sergio
1057;Te atrapé;2021-07-20 00:26:39;2021-07-20 00:26:39;Sergio
1057;Señal persona casa;2021-07-20 00:27:43;2021-07-20 00:28:11;Sergio
1057;Clave digitada;2021-07-20 00:30:44;2021-07-20 00:30:44;Sistema
1058;Alarma domiciliaria;2021-07-20 01:57:49;2021-07-20 01:57:49;Sistema
1058;Revisar cámaras;2021-07-20 01:57:58;2021-07-20 02:00:46;Sergio
1058;Te atrapé;2021-07-20 02:00:46;2021-07-20 02:00:46;Sergio
1058;Señal persona casa;2021-07-20 02:02:40;2021-07-20 02:03:05;Sergio
1058;Clave digitada;2021-07-20 02:06:10;2021-07-20 02:06:10;Sistema
1059;Alarma domiciliaria;2021-07-20 03:32:58;2021-07-20 03:32:58;Sistema
1059;Revisar cámaras;2021-07-20 03:33:33;2021-07-20 03:35:25;Sergio
1059;Te atrapé;2021-07-20 03:35:25;2021-07-20 03:35:25;Sergio
1059;Registrar intruso detectado;2021-07-20 03:35:32;2021-07-20 03:36:39;Sergio
1059;Activar alarma casa;2021-07-20 03:37:00;2021-07-20 03:37:00;Sergio
1059;Alertar móvil de seguridad;2021-07-20 03:38:56;2021-07-20 03:41:03;Sergio
1059;Concurrir a casa afectada;2021-07-20 03:41:03;2021-07-20 03:46:16;Miguel
1059;Contactar dueño casa;2021-07-20 03:46:34;2021-07-20 03:48:39;Miguel
1059;Notificar llegada a central;2021-07-20 03:48:39;2021-07-20 03:49:56;Miguel
1059;Revisar eventuales daños;2021-07-20 03:51:41;2021-07-20 04:08:52;Miguel
1059;Notificar fin operativo;2021-07-20 04:11:36;2021-07-20 04:14:23;Miguel
1059;Dar mensajes disuasivos;2021-07-20 03:41:09;2021-07-20 03:42:39;Sergio
1059;Activar alarma comunitaria;2021-07-20 03:42:49;2021-07-20 03:42:49;Sergio
1059;Escalar alerta móvil;2021-07-20 03:43:14;2021-07-20 03:43:40;Sergio
1059;Contactar seguridad ciudadana;2021-07-20 03:44:26;2021-07-20 03:44:44;Sergio
1059;Continuar disuasión y monitorear cámaras;2021-07-20 03:44:44;2021-07-20 03:48:39;Sergio
1060;Alarma domiciliaria;2021-07-20 05:09:28;2021-07-20 05:09:28;Sistema
1060;Revisar cámaras;2021-07-20 05:10:05;2021-07-20 05:15:04;Sergio
1060;Te atrapé;2021-07-20 05:15:04;2021-07-20 05:15:04;Sergio
1060;Registrar intruso detectado;2021-07-20 05:15:22;2021-07-20 05:15:55;Sergio
1060;Activar alarma casa;2021-07-20 05:16:23;2021-07-20 05:16:23;Sergio
1060;Alertar móvil de seguridad;2021-07-20 05:18:45;2021-07-20 05:21:13;Sergio
1060;Concurrir a casa afectada;2021-07-20 05:21:24;2021-07-20 05:28:17;Trinidad
1060;Contactar dueño casa;2021-07-20 05:28:41;2021-07-20 05:30:28;Trinidad
1060;Notificar llegada a central;2021-07-20 05:30:28;2021-07-20 05:31:52;Trinidad
1060;Revisar eventuales daños;2021-07-20 05:33:42;2021-07-20 05:53:59;Trinidad
1060;Notificar fin operativo;2021-07-20 05:56:56;2021-07-20 06:00:50;Trinidad
1060;Dar mensajes disuasivos;2021-07-20 05:21:27;2021-07-20 05:23:05;Sergio
1060;Activar alarma comunitaria;2021-07-20 05:23:12;2021-07-20 05:23:12;Sergio
1060;Escalar alerta móvil;2021-07-20 05:23:32;2021-07-20 05:23:54;Sergio
1060;Contactar seguridad ciudadana;2021-07-20 05:24:20;2021-07-20 05:25:05;Sergio
1060;Continuar disuasión y monitorear cámaras;2021-07-20 05:25:05;2021-07-20 05:30:28;Sergio
1061;Alarma domiciliaria;2021-07-20 06:44:57;2021-07-20 06:44:57;Sistema
1061;Revisar cámaras;2021-07-20 06:45:43;2021-07-20 06:50:16;Sergio
1061;Te atrapé;2021-07-20 06:50:16;2021-07-20 06:50:16;Sergio
1061;Registrar intruso detectado;2021-07-20 06:50:27;2021-07-20 06:51:00;Sergio
1061;Activar alarma casa;2021-07-20 06:51:23;2021-07-20 06:51:23;Sergio
1061;Alertar móvil de seguridad;2021-07-20 06:53:32;2021-07-20 06:55:13;Sergio
1061;Concurrir a casa afectada;2021-07-20 06:55:21;2021-07-20 07:02:15;Josefa
1061;Contactar dueño casa;2021-07-20 07:02:30;2021-07-20 07:04:50;Josefa
1061;Notificar llegada a central;2021-07-20 07:04:50;2021-07-20 07:05:57;Josefa
1061;Revisar eventuales daños;2021-07-20 07:08:28;2021-07-20 07:25:32;Josefa
1061;Notificar fin operativo;2021-07-20 07:28:04;2021-07-20 07:30:52;Josefa
1061;Dar mensajes disuasivos;2021-07-20 06:55:21;2021-07-20 06:58:05;Sergio
1061;Activar alarma comunitaria;2021-07-20 06:58:13;2021-07-20 06:58:13;Sergio
1061;Escalar alerta móvil;2021-07-20 06:58:35;2021-07-20 06:58:53;Sergio
1061;Contactar seguridad ciudadana;2021-07-20 06:59:53;2021-07-20 07:00:19;Sergio
1061;Continuar disuasión y monitorear cámaras;2021-07-20 07:00:19;2021-07-20 07:04:50;Sergio
1062;Alarma domiciliaria;2021-07-20 02:45:04;2021-07-20 02:45:04;Sistema
1062;Revisar cámaras;2021-07-20 02:45:28;2021-07-20 02:49:09;Jose
1062;Te atrapé;2021-07-20 02:49:09;2021-07-20 02:49:09;Jose
1062;Registrar intruso detectado;2021-07-20 02:49:44;2021-07-20 02:50:36;Jose
1062;Activar alarma casa;2021-07-20 02:50:58;2021-07-20 02:50:58;Jose
1062;Alertar móvil de seguridad;2021-07-20 02:52:35;2021-07-20 02:54:23;Jose
1062;Concurrir a casa afectada;2021-07-20 02:54:25;2021-07-20 03:06:11;Vicente
1062;Contactar dueño casa;2021-07-20 03:06:27;2021-07-20 03:09:10;Vicente
1062;Notificar llegada a central;2021-07-20 03:09:10;2021-07-20 03:09:51;Vicente
1062;Revisar eventuales daños;2021-07-20 03:12:08;2021-07-20 03:32:57;Vicente
1062;Notificar fin operativo;2021-07-20 03:35:36;2021-07-20 03:38:47;Vicente
1062;Dar mensajes disuasivos;2021-07-20 02:54:36;2021-07-20 02:56:19;Jose
1063;Alarma domiciliaria;2021-07-20 06:44:05;2021-07-20 06:44:05;Sistema
1063;Revisar cámaras;2021-07-20 06:44:37;2021-07-20 06:47:26;Jose
1063;Te atrapé;2021-07-20 06:47:26;2021-07-20 06:47:26;Jose
1063;Registrar intruso detectado;2021-07-20 06:47:33;2021-07-20 06:48:37;Jose
1063;Activar alarma casa;2021-07-20 06:49:11;2021-07-20 06:49:11;Jose
1063;Alertar móvil de seguridad;2021-07-20 06:50:52;2021-07-20 06:53:15;Jose
1063;Concurrir a casa afectada;2021-07-20 06:53:18;2021-07-20 07:03:49;Allison
1063;Contactar dueño casa;2021-07-20 07:04:24;2021-07-20 07:07:00;Allison
1063;Notificar llegada a central;2021-07-20 07:07:00;2021-07-20 07:07:56;Allison
1063;Revisar eventuales daños;2021-07-20 07:09:41;2021-07-20 07:27:59;Allison
1063;Notificar fin operativo;2021-07-20 07:30:43;2021-07-20 07:34:19;Allison
1063;Dar mensajes disuasivos;2021-07-20 06:53:25;2021-07-20 06:55:11;Jose
1064;Alarma domiciliaria;2021-07-20 00:04:20;2021-07-20 00:04:20;Sistema
1064;Revisar cámaras;2021-07-20 00:04:38;2021-07-20 00:08:02;Ignacio
1064;Te atrapé;2021-07-20 00:08:02;2021-07-20 00:08:02;Ignacio
1064;Registrar intruso detectado;2021-07-20 00:08:54;2021-07-20 00:10:03;Ignacio
1064;Activar alarma casa;2021-07-20 00:10:27;2021-07-20 00:10:27;Ignacio
1064;Alertar móvil de seguridad;2021-07-20 00:12:33;2021-07-20 00:14:41;Ignacio
1064;Concurrir a casa afectada;2021-07-20 00:14:53;2021-07-20 00:24:27;Ivanna
1064;Contactar dueño casa;2021-07-20 00:24:50;2021-07-20 00:27:30;Ivanna
1064;Notificar llegada a central;2021-07-20 00:27:30;2021-07-20 00:28:35;Ivanna
1064;Revisar eventuales daños;2021-07-20 00:31:09;2021-07-20 00:45:52;Ivanna
1064;Notificar fin operativo;2021-07-20 00:48:55;2021-07-20 00:51:56;Ivanna
1064;Dar mensajes disuasivos;2021-07-20 00:14:58;2021-07-20 00:16:35;Ignacio
1064;Activar alarma comunitaria;2021-07-20 00:16:46;2021-07-20 00:16:46;Ignacio
1064;Escalar alerta móvil;2021-07-20 00:17:02;2021-07-20 00:17:33;Ignacio
1064;Contactar seguridad ciudadana;2021-07-20 00:18:29;2021-07-20 00:19:05;Ignacio
1064;Continuar disuasión y monitorear cámaras;2021-07-20 00:19:05;2021-07-20 00:27:30;Ignacio
1065;Alarma domiciliaria;2021-07-20 01:23:53;2021-07-20 01:23:53;Sistema
1065;Revisar cámaras;2021-07-20 01:24:15;2021-07-20 01:28:13;Ignacio
1065;Te atrapé;2021-07-20 01:28:13;2021-07-20 01:28:13;Ignacio
1065;Registrar intruso detectado;2021-07-20 01:29:08;2021-07-20 01:29:50;Ignacio
1065;Activar alarma casa;2021-07-20 01:30:06;2021-07-20 01:30:06;Ignacio
1065;Alertar móvil de seguridad;2021-07-20 01:31:38;2021-07-20 01:34:06;Ignacio
1065;Concurrir a casa afectada;2021-07-20 01:34:08;2021-07-20 01:41:51;Allison
1065;Contactar dueño casa;2021-07-20 01:41:57;2021-07-20 01:44:13;Allison
1065;Notificar llegada a central;2021-07-20 01:44:13;2021-07-20 01:45:33;Allison
1065;Revisar eventuales daños;2021-07-20 01:47:05;2021-07-20 02:03:56;Allison
1065;Notificar fin operativo;2021-07-20 02:06:34;2021-07-20 02:09:55;Allison
1065;Dar mensajes disuasivos;2021-07-20 01:34:21;2021-07-20 01:36:16;Ignacio
1065;Activar alarma comunitaria;2021-07-20 01:36:26;2021-07-20 01:36:26;Ignacio
1065;Escalar alerta móvil;2021-07-20 01:36:55;2021-07-20 01:37:08;Ignacio
1065;Contactar seguridad ciudadana;2021-07-20 01:37:38;2021-07-20 01:38:25;Ignacio
1065;Continuar disuasión y monitorear cámaras;2021-07-20 01:38:25;2021-07-20 01:44:13;Ignacio
1066;Alarma domiciliaria;2021-07-20 02:44:34;2021-07-20 02:44:34;Sistema
1066;Revisar cámaras;2021-07-20 02:45:11;2021-07-20 02:50:11;Ignacio
1066;Registrar hecho no precisado;2021-07-20 02:50:11;2021-07-20 02:50:11;Ignacio
1066;Solicitar revisar alarma;2021-07-20 02:50:26;2021-07-20 02:51:33;Ignacio
1067;Alarma domiciliaria;2021-07-20 04:04:19;2021-07-20 04:04:19;Sistema
1067;Revisar cámaras;2021-07-20 04:05:04;2021-07-20 04:10:04;Ignacio
1067;Registrar hecho no precisado;2021-07-20 04:10:04;2021-07-20 04:10:04;Ignacio
1067;Solicitar revisar alarma;2021-07-20 04:10:27;2021-07-20 04:12:07;Ignacio
1068;Alarma domiciliaria;2021-07-20 05:24:24;2021-07-20 05:24:24;Sistema
1068;Revisar cámaras;2021-07-20 05:24:42;2021-07-20 05:29:42;Ignacio
1068;Registrar hecho no precisado;2021-07-20 05:29:42;2021-07-20 05:29:42;Ignacio
1068;Solicitar revisar alarma;2021-07-20 05:29:59;2021-07-20 05:31:17;Ignacio
1069;Alarma domiciliaria;2021-07-20 06:45:02;2021-07-20 06:45:02;Sistema
1069;Revisar cámaras;2021-07-20 06:45:29;2021-07-20 06:46:36;Ignacio
1069;Registrar hecho fortuito;2021-07-20 06:46:36;2021-07-20 06:46:36;Ignacio
1069;Avisar hecho fortuito;2021-07-20 06:46:53;2021-07-20 06:51:17;Ignacio
1070;Alarma domiciliaria;2021-07-21 01:24:55;2021-07-21 01:24:55;Sistema
1070;Revisar cámaras;2021-07-21 01:25:47;2021-07-21 01:30:47;Pablo
1070;Registrar hecho no precisado;2021-07-21 01:30:47;2021-07-21 01:30:47;Pablo
1070;Solicitar revisar alarma;2021-07-21 01:31:07;2021-07-21 01:32:36;Pablo
1071;Alarma domiciliaria;2021-07-21 04:04:53;2021-07-21 04:04:53;Sistema
1071;Revisar cámaras;2021-07-21 04:05:43;2021-07-21 04:08:03;Pablo
1071;Te atrapé;2021-07-21 04:08:03;2021-07-21 04:08:03;Pablo
1071;Señal persona casa;2021-07-21 04:10:05;2021-07-21 04:10:27;Pablo
1071;Clave digitada;2021-07-21 04:11:57;2021-07-21 04:11:57;Sistema
1072;Alarma domiciliaria;2021-07-21 06:45:36;2021-07-21 06:45:36;Sistema
1072;Revisar cámaras;2021-07-21 06:45:55;2021-07-21 06:48:24;Pablo
1072;Te atrapé;2021-07-21 06:48:24;2021-07-21 06:48:24;Pablo
1072;Registrar intruso detectado;2021-07-21 06:49:00;2021-07-21 06:49:34;Pablo
1072;Activar alarma casa;2021-07-21 06:49:46;2021-07-21 06:49:46;Pablo
1072;Alertar móvil de seguridad;2021-07-21 06:51:24;2021-07-21 06:53:50;Pablo
1072;Concurrir a casa afectada;2021-07-21 06:53:50;2021-07-21 07:03:08;Franco
1072;Contactar dueño casa;2021-07-21 07:03:29;2021-07-21 07:05:18;Franco
1072;Notificar llegada a central;2021-07-21 07:05:18;2021-07-21 07:06:15;Franco
1072;Revisar eventuales daños;2021-07-21 07:07:49;2021-07-21 07:24:36;Franco
1072;Notificar fin operativo;2021-07-21 07:27:07;2021-07-21 07:31:08;Franco
1072;Dar mensajes disuasivos;2021-07-21 06:54:05;2021-07-21 06:55:19;Pablo
1072;Activar alarma comunitaria;2021-07-21 06:55:30;2021-07-21 06:55:30;Pablo
1072;Escalar alerta móvil;2021-07-21 06:55:44;2021-07-21 06:56:12;Pablo
1072;Contactar seguridad ciudadana;2021-07-21 06:57:03;2021-07-21 06:57:36;Pablo
1072;Continuar disuasión y monitorear cámaras;2021-07-21 06:57:36;2021-07-21 07:05:18;Pablo
1073;Alarma domiciliaria;2021-07-21 06:44:27;2021-07-21 06:44:27;Sistema
1073;Revisar cámaras;2021-07-21 06:45:07;2021-07-21 06:48:44;Catalina
1073;Te atrapé;2021-07-21 06:48:44;2021-07-21 06:48:44;Catalina
1073;Señal persona casa;2021-07-21 06:49:41;2021-07-21 06:50:02;Catalina
1073;Clave digitada;2021-07-21 06:52:39;2021-07-21 06:52:39;Sistema
1074;Alarma domiciliaria;2021-07-21 00:04:38;2021-07-21 00:04:38;Sistema
1074;Revisar cámaras;2021-07-21 00:05:27;2021-07-21 00:10:27;Lorenzo
1074;Registrar hecho no precisado;2021-07-21 00:10:27;2021-07-21 00:10:27;Lorenzo
1074;Solicitar revisar alarma;2021-07-21 00:10:51;2021-07-21 00:12:14;Lorenzo
1075;Alarma domiciliaria;2021-07-21 01:24:43;2021-07-21 01:24:43;Sistema
1075;Revisar cámaras;2021-07-21 01:25:22;2021-07-21 01:28:03;Lorenzo
1075;Te atrapé;2021-07-21 01:28:03;2021-07-21 01:28:03;Lorenzo
1075;Registrar intruso detectado;2021-07-21 01:29:09;2021-07-21 01:29:53;Lorenzo
1075;Activar alarma casa;2021-07-21 01:30:06;2021-07-21 01:30:06;Lorenzo
1075;Alertar móvil de seguridad;2021-07-21 01:31:47;2021-07-21 01:34:15;Lorenzo
1075;Concurrir a casa afectada;2021-07-21 01:34:18;2021-07-21 01:43:20;Miguel
1075;Contactar dueño casa;2021-07-21 01:43:41;2021-07-21 01:46:25;Miguel
